,score
67283,0.36
67284,0.36
67285,0.36
67286,0.36
67287,0.36
67288,0.36
67289,0.36
67290,0.36
67291,0.36
67292,0.36
67293,0.34
67294,0.33
67295,0.33
67296,0.33
67297,0.33
67298,0.33
67299,1.0
67300,0.33
67301,0.33
67302,0.33
67303,0.33
67304,0.33
67305,0.32
67306,0.32
67307,0.32
67308,0.32
67309,0.32
67310,0.32
67311,0.32
67312,0.32
67313,0.32
67314,0.33
67315,0.34
67316,0.34
67317,0.34
67318,0.34
67319,0.34
67320,0.34
67321,0.34
67322,0.34
67323,0.34
67324,0.34
67325,0.34
67326,0.34
67327,0.34
67328,0.34
67329,0.34
67330,0.34
67331,0.34
67332,0.34
67333,0.34
67334,0.34
67335,0.34
67336,0.34
67337,0.34
67338,0.34
67339,0.45
67340,0.37
67341,0.37
67342,0.39
67343,0.39
67344,0.39
67345,0.39
67346,0.39
67347,0.39
67348,0.39
67349,0.39
67350,0.39
67351,0.39
67352,0.39
67353,0.39
67354,0.39
67355,0.39
67356,1.0
67357,0.39
67358,0.39
67359,0.39
67360,0.39
67361,0.38
67362,0.39
67363,0.38
67364,0.39
67365,0.39
67366,0.4
67367,0.4
67368,0.4
67369,0.4
67370,0.4
67371,0.4
67372,0.4
67373,0.4
67374,0.4
67375,0.39
67376,0.4
67377,0.4
67378,0.4
67379,0.4
67380,0.4
67381,0.4
67382,0.4
67383,0.39
67384,0.39
67385,0.39
67386,0.4
67387,0.37
67388,0.38
67389,0.38
67390,0.38
67391,0.38
67392,0.38
67393,0.38
67394,0.38
67395,0.37
67396,0.37
67397,0.37
67398,0.37
67399,0.38
67400,0.37
67401,0.37
67402,0.37
67403,0.37
67404,0.37
67405,0.37
67406,0.37
67407,0.37
67408,0.37
67409,0.37
67410,0.37
67411,0.38
67412,0.38
67413,0.38
67414,0.38
67415,0.38
67416,0.38
67417,0.38
67418,0.38
67419,0.38
67420,0.38
67421,0.38
67422,0.38
67423,0.38
67424,0.38
67425,0.38
67426,0.38
67427,0.38
67428,0.38
67429,0.38
67430,0.38
67431,0.38
67432,0.38
67433,0.38
67434,0.45
67435,0.45
67436,0.52
67437,0.52
67438,0.52
67439,0.52
67440,0.52
67441,1.0
67442,0.52
67443,0.52
67444,0.52
67445,0.52
67446,0.52
67447,0.52
67448,0.52
67449,0.52
67450,0.52
67451,0.52
67452,0.52
67453,0.52
67454,0.52
67455,0.52
67456,0.52
67457,0.52
67458,0.52
67459,0.52
67460,0.52
67461,0.52
67462,0.52
67463,0.52
67464,0.52
67465,0.52
67466,0.52
67467,0.52
67468,0.52
67469,0.52
67470,0.52
67471,0.52
67472,0.52
67473,0.52
67474,0.52
67475,0.52
67476,0.52
67477,0.52
67478,0.52
67479,0.52
67480,0.52
67481,0.52
67482,0.52
67483,0.52
67484,0.51
67485,0.51
67486,0.51
67487,0.51
67488,0.51
67489,0.51
67490,0.51
67491,0.51
67492,0.51
67493,0.51
67494,0.5
67495,0.5
67496,0.5
67497,0.5
67498,0.5
67499,0.5
67500,0.5
67501,0.5
67502,0.5
67503,0.5
67504,0.5
67505,0.52
67506,0.51
67507,0.52
67508,0.51
67509,0.51
67510,0.51
67511,0.51
67512,0.51
67513,0.51
67514,0.51
67515,0.51
67516,0.51
67517,0.51
67518,0.51
67519,0.51
67520,0.51
67521,0.51
67522,0.51
67523,0.51
67524,0.51
67525,0.51
67526,0.51
67527,0.51
67528,0.5
67529,0.52
67530,0.54
67531,0.54
67532,0.54
67533,0.54
67534,0.54
67535,0.54
67536,0.54
67537,0.54
67538,0.54
67539,0.54
67540,0.54
67541,0.54
67542,0.54
67543,0.54
67544,0.54
67545,0.54
67546,0.54
67547,0.54
67548,0.54
67549,0.54
67550,0.54
67551,0.54
67552,0.54
67553,0.55
67554,0.55
67555,0.55
67556,0.55
67557,0.55
67558,0.55
67559,0.55
67560,0.55
67561,0.54
67562,0.54
67563,0.54
67564,0.54
67565,0.54
67566,0.54
67567,0.54
67568,0.54
67569,0.54
67570,0.54
67571,0.54
67572,0.54
67573,0.54
67574,0.52
67575,0.53
67576,0.53
67577,0.53
67578,0.53
67579,0.53
67580,0.53
67581,0.53
67582,0.53
67583,0.53
67584,0.53
67585,0.53
67586,0.53
67587,0.52
67588,0.52
67589,0.52
67590,0.52
67591,0.52
67592,0.52
67593,0.52
67594,0.52
67595,0.52
67596,0.52
67597,0.52
67598,0.53
67599,0.53
67600,0.53
67601,0.53
67602,0.53
67603,0.53
67604,0.53
67605,0.53
67606,0.53
67607,0.53
67608,0.53
67609,0.53
67610,0.53
67611,0.53
67612,0.53
67613,0.53
67614,0.53
67615,0.53
67616,0.53
67617,0.53
67618,0.53
67619,0.53
67620,0.53
67621,1.0
67622,0.5
67623,0.5
67624,0.47
67625,0.47
67626,0.47
67627,0.47
67628,1.0
67629,0.47
67630,0.47
67631,0.47
67632,0.47
67633,0.47
67634,0.47
67635,0.47
67636,0.47
67637,0.47
67638,0.47
67639,1.0
67640,0.47
67641,0.47
67642,0.47
67643,0.47
67644,0.47
67645,0.47
67646,0.47
67647,0.47
67648,0.47
67649,0.48
67650,0.48
67651,0.48
67652,0.48
67653,0.48
67654,0.48
67655,0.48
67656,0.48
67657,0.48
67658,0.47
67659,0.48
67660,0.48
67661,1.0
67662,0.48
67663,0.48
67664,0.47
67665,0.47
67666,0.47
67667,0.47
67668,0.47
67669,0.47
67670,0.48
67671,0.48
67672,0.46
67673,0.46
67674,0.46
67675,0.46
67676,0.46
67677,0.46
67678,0.45
67679,0.45
67680,0.45
67681,0.45
67682,0.45
67683,0.46
67684,0.45
67685,0.45
67686,0.45
67687,0.45
67688,0.45
67689,0.45
67690,0.45
67691,0.45
67692,0.45
67693,0.45
67694,0.45
67695,0.46
67696,0.46
67697,1.0
67698,0.46
67699,0.46
67700,0.46
67701,0.46
67702,0.46
67703,1.0
67704,0.46
67705,0.46
67706,0.46
67707,0.46
67708,0.46
67709,0.46
67710,0.46
67711,0.46
67712,0.46
67713,0.46
67714,0.46
67715,0.46
67716,0.46
67717,0.46
67718,0.46
67719,0.46
67720,0.5
67721,0.48
67722,1.0
67723,0.49
67724,0.49
67725,0.49
67726,0.49
67727,0.49
67728,0.49
67729,0.49
67730,0.49
67731,0.49
67732,0.49
67733,0.49
67734,0.49
67735,0.49
67736,0.49
67737,0.49
67738,0.49
67739,0.49
67740,0.49
67741,0.49
67742,0.49
67743,0.49
67744,0.49
67745,0.49
67746,1.0
67747,0.5
67748,0.5
67749,0.5
67750,0.5
67751,0.5
67752,0.5
67753,0.5
67754,0.5
67755,0.5
67756,0.49
67757,0.5
67758,0.5
67759,0.5
67760,0.5
67761,0.5
67762,0.5
67763,0.5
67764,0.5
67765,0.5
67766,0.49
67767,0.49
67768,0.48
67769,0.49
67770,0.49
67771,0.48
67772,0.48
67773,0.48
67774,0.48
67775,0.48
67776,0.48
67777,0.48
67778,0.48
67779,0.48
67780,0.48
67781,0.48
67782,0.48
67783,0.48
67784,0.48
67785,0.48
67786,0.48
67787,0.48
67788,0.48
67789,0.48
67790,0.48
67791,0.48
67792,0.48
67793,0.48
67794,0.49
67795,0.49
67796,0.49
67797,0.49
67798,0.49
67799,0.48
67800,0.48
67801,0.48
67802,0.48
67803,1.0
67804,0.48
67805,0.48
67806,0.48
67807,0.48
67808,0.48
67809,1.0
67810,0.48
67811,0.48
67812,0.48
67813,0.48
67814,0.48
67815,0.48
67816,0.48
67817,1.0
67818,1.0
67819,1.0
67820,1.0
67821,1.0
67822,1.0
67823,1.0
67824,1.0
67825,1.0
67826,1.0
67827,1.0
67828,1.0
67829,1.0
67830,1.0
67831,1.0
67832,1.0
67833,1.0
67834,1.0
67835,1.0
67836,1.0
67837,1.0
67838,1.0
67839,1.0
67840,1.0
67841,1.0
67842,1.0
67843,1.0
67844,1.0
67845,1.0
67846,1.0
67847,1.0
67848,1.0
67849,1.0
67850,1.0
67851,1.0
67852,1.0
67853,1.0
67854,1.0
67855,1.0
67856,1.0
67857,1.0
67858,1.0
67859,1.0
67860,1.0
67861,1.0
67862,1.0
67863,1.0
67864,1.0
67865,1.0
67866,1.0
67867,1.0
67868,1.0
67869,1.0
67870,1.0
67871,1.0
67872,1.0
67873,1.0
67874,1.0
67875,1.0
67876,1.0
67877,1.0
67878,1.0
67879,1.0
67880,1.0
67881,1.0
67882,0.32
67883,1.0
67884,1.0
67885,1.0
67886,1.0
67887,1.0
67888,1.0
67889,1.0
67890,1.0
67891,1.0
67892,1.0
67893,1.0
67894,1.0
67895,1.0
67896,1.0
67897,1.0
67898,1.0
67899,1.0
67900,1.0
67901,1.0
67902,1.0
67903,1.0
67904,1.0
67905,1.0
67906,1.0
67907,1.0
67908,1.0
67909,1.0
67910,1.0
67911,1.0
67912,1.0
67913,1.0
67914,1.0
67915,1.0
67916,1.0
67917,1.0
67918,1.0
67919,1.0
67920,1.0
67921,1.0
67922,1.0
67923,1.0
67924,1.0
67925,1.0
67926,1.0
67927,1.0
67928,1.0
67929,1.0
67930,1.0
67931,1.0
67932,1.0
67933,1.0
67934,1.0
67935,1.0
67936,1.0
67937,1.0
67938,1.0
67939,1.0
67940,1.0
67941,0.32
67942,0.32
67943,1.0
67944,1.0
67945,1.0
67946,1.0
67947,1.0
67948,1.0
67949,1.0
67950,1.0
67951,1.0
67952,1.0
67953,1.0
67954,1.0
67955,1.0
67956,1.0
67957,1.0
67958,1.0
67959,1.0
67960,1.0
67961,1.0
67962,1.0
67963,1.0
67964,1.0
67965,1.0
67966,1.0
67967,1.0
67968,1.0
67969,1.0
67970,1.0
67971,1.0
67972,1.0
67973,1.0
67974,1.0
67975,1.0
67976,1.0
67977,1.0
67978,1.0
67979,1.0
67980,1.0
67981,1.0
67982,1.0
67983,1.0
67984,1.0
67985,1.0
67986,1.0
67987,1.0
67988,1.0
67989,1.0
67990,1.0
67991,1.0
67992,1.0
67993,1.0
67994,1.0
67995,1.0
67996,1.0
67997,1.0
67998,1.0
67999,1.0
68000,1.0
68001,1.0
68002,1.0
68003,1.0
68004,1.0
68005,1.0
68006,1.0
68007,1.0
68008,1.0
68009,1.0
68010,1.0
68011,1.0
68012,1.0
68013,1.0
68014,1.0
68015,1.0
68016,1.0
68017,1.0
68018,1.0
68019,1.0
68020,1.0
68021,1.0
68022,1.0
68023,1.0
68024,1.0
68025,1.0
68026,1.0
68027,1.0
68028,1.0
68029,1.0
68030,1.0
68031,1.0
68032,1.0
68033,1.0
68034,1.0
68035,1.0
68036,1.0
68037,1.0
68038,1.0
68039,1.0
68040,1.0
68041,1.0
68042,1.0
68043,1.0
68044,1.0
68045,1.0
68046,1.0
68047,1.0
68048,1.0
68049,1.0
68050,1.0
68051,1.0
68052,1.0
68053,1.0
68054,1.0
68055,1.0
68056,1.0
68057,1.0
68058,1.0
68059,1.0
68060,1.0
68061,1.0
68062,1.0
68063,1.0
68064,1.0
68065,1.0
68066,1.0
68067,1.0
68068,1.0
68069,1.0
68070,1.0
68071,1.0
68072,1.0
68073,1.0
68074,1.0
68075,1.0
68076,1.0
68077,1.0
68078,1.0
68079,1.0
68080,1.0
68081,1.0
68082,1.0
68083,1.0
68084,1.0
68085,1.0
68086,1.0
68087,1.0
68088,1.0
68089,1.0
68090,1.0
68091,1.0
68092,1.0
68093,1.0
68094,1.0
68095,1.0
68096,1.0
68097,1.0
68098,1.0
68099,1.0
68100,1.0
68101,1.0
68102,1.0
68103,1.0
68104,1.0
68105,1.0
68106,1.0
68107,1.0
68108,1.0
68109,1.0
68110,1.0
68111,1.0
68112,1.0
68113,1.0
68114,1.0
68115,1.0
68116,1.0
68117,1.0
68118,1.0
68119,1.0
68120,1.0
68121,1.0
68122,1.0
68123,1.0
68124,1.0
68125,1.0
68126,1.0
68127,1.0
68128,1.0
68129,1.0
68130,1.0
68131,0.25
68132,0.25
68133,0.24
68134,0.24
68135,0.24
68136,0.24
68137,0.24
68138,0.24
68139,0.24
68140,0.23
68141,0.23
68142,0.23
68143,0.23
68144,0.23
68145,0.23
68146,0.23
68147,0.23
68148,0.23
68149,0.23
68150,0.23
68151,0.23
68152,0.25
68153,0.25
68154,0.27
68155,0.27
68156,0.27
68157,1.0
68158,0.27
68159,0.27
68160,0.27
68161,0.27
68162,0.26
68163,1.0
68164,0.26
68165,0.25
68166,0.26
68167,0.26
68168,0.26
68169,0.26
68170,0.26
68171,0.26
68172,0.26
68173,0.26
68174,0.26
68175,0.25
68176,0.26
68177,0.27
68178,0.23
68179,0.23
68180,0.2
68181,0.2
68182,0.2
68183,0.2
68184,0.2
68185,0.2
68186,0.2
68187,0.2
68188,0.2
68189,0.2
68190,0.2
68191,0.19
68192,0.19
68193,0.19
68194,0.18
68195,0.18
68196,0.18
68197,0.18
68198,0.17
68199,0.17
68200,0.19
68201,0.23
68202,0.21
68203,0.21
68204,0.23
68205,0.23
68206,0.23
68207,0.23
68208,0.23
68209,0.23
68210,0.23
68211,0.23
68212,0.22
68213,0.22
68214,0.22
68215,0.22
68216,0.21
68217,0.21
68218,0.21
68219,0.21
68220,0.21
68221,0.21
68222,0.21
68223,0.22
68224,0.17
68225,0.27
68226,0.27
68227,0.3
68228,0.3
68229,0.3
68230,0.3
68231,0.3
68232,0.3
68233,0.3
68234,0.3
68235,0.3
68236,0.3
68237,0.3
68238,0.3
68239,0.3
68240,0.3
68241,0.3
68242,0.3
68243,0.3
68244,0.3
68245,0.3
68246,0.3
68247,0.3
68248,0.3
68249,0.31
68250,0.31
68251,0.32
68252,0.32
68253,0.32
68254,0.32
68255,0.32
68256,0.32
68257,0.32
68258,0.32
68259,0.31
68260,0.31
68261,0.31
68262,0.31
68263,0.31
68264,0.31
68265,0.31
68266,0.31
68267,0.31
68268,0.31
68269,0.31
68270,0.31
68271,0.3
68272,0.28
68273,0.28
68274,0.28
68275,0.28
68276,0.28
68277,0.28
68278,0.28
68279,0.28
68280,0.27
68281,0.28
68282,0.27
68283,0.27
68284,0.27
68285,0.27
68286,0.27
68287,0.27
68288,0.27
68289,0.27
68290,0.27
68291,0.27
68292,0.27
68293,0.3
68294,0.28
68295,0.29
68296,0.3
68297,0.3
68298,0.3
68299,0.3
68300,0.3
68301,0.3
68302,0.3
68303,0.3
68304,0.3
68305,0.29
68306,0.28
68307,0.29
68308,0.29
68309,0.29
68310,0.29
68311,0.29
68312,0.29
68313,0.29
68314,0.29
68315,0.29
68316,0.29
68317,0.17
68318,1.0
68319,1.0
68320,1.0
68321,1.0
68322,1.0
68323,1.0
68324,1.0
68325,1.0
68326,1.0
68327,1.0
68328,1.0
68329,1.0
68330,1.0
68331,1.0
68332,0.17
68333,1.0
68334,1.0
68335,1.0
68336,0.16
68337,0.16
68338,0.15
68339,0.14
68340,0.13
68341,0.13
68342,0.13
68343,0.12
68344,1.0
68345,1.0
68346,1.0
68347,1.0
68348,1.0
68349,1.0
68350,1.0
68351,1.0
68352,0.32
68353,1.0
68354,1.0
68355,1.0
68356,1.0
68357,1.0
68358,1.0
68359,1.0
68360,1.0
68361,1.0
68362,1.0
68363,1.0
68364,1.0
68365,1.0
68366,1.0
68367,1.0
68368,1.0
68369,1.0
68370,1.0
68371,1.0
68372,1.0
68373,1.0
68374,1.0
68375,1.0
68376,1.0
68377,1.0
68378,1.0
68379,1.0
68380,1.0
68381,1.0
68382,1.0
68383,1.0
68384,1.0
68385,1.0
68386,1.0
68387,1.0
68388,1.0
68389,1.0
68390,1.0
68391,1.0
68392,1.0
68393,1.0
68394,1.0
68395,1.0
68396,1.0
68397,1.0
68398,1.0
68399,1.0
68400,1.0
68401,1.0
68402,1.0
68403,1.0
68404,1.0
68405,1.0
68406,1.0
68407,1.0
68408,1.0
68409,1.0
68410,1.0
68411,1.0
68412,1.0
68413,1.0
68414,1.0
68415,1.0
68416,1.0
68417,1.0
68418,1.0
68419,1.0
68420,1.0
68421,1.0
68422,1.0
68423,1.0
68424,1.0
68425,1.0
68426,1.0
68427,1.0
68428,1.0
68429,1.0
68430,1.0
68431,1.0
68432,1.0
68433,1.0
68434,1.0
68435,1.0
68436,1.0
68437,1.0
68438,1.0
68439,1.0
68440,1.0
68441,1.0
68442,1.0
68443,1.0
68444,1.0
68445,1.0
68446,1.0
68447,1.0
68448,1.0
68449,1.0
68450,1.0
68451,1.0
68452,1.0
68453,1.0
68454,1.0
68455,1.0
68456,1.0
68457,1.0
68458,1.0
68459,1.0
68460,1.0
68461,1.0
68462,1.0
68463,1.0
68464,1.0
68465,1.0
68466,1.0
68467,1.0
68468,1.0
68469,1.0
68470,1.0
68471,1.0
68472,1.0
68473,1.0
68474,1.0
68475,1.0
68476,1.0
68477,1.0
68478,1.0
68479,1.0
68480,1.0
68481,1.0
68482,1.0
68483,1.0
68484,1.0
68485,1.0
68486,1.0
68487,1.0
68488,1.0
68489,1.0
68490,1.0
68491,1.0
68492,1.0
68493,1.0
68494,1.0
68495,1.0
68496,1.0
68497,1.0
68498,1.0
68499,1.0
68500,1.0
68501,1.0
68502,1.0
68503,1.0
68504,1.0
68505,1.0
68506,1.0
68507,1.0
68508,1.0
68509,1.0
68510,1.0
68511,1.0
68512,1.0
68513,1.0
68514,1.0
68515,1.0
68516,1.0
68517,1.0
68518,1.0
68519,1.0
68520,1.0
68521,1.0
68522,1.0
68523,1.0
68524,1.0
68525,1.0
68526,1.0
68527,1.0
68528,1.0
68529,1.0
68530,1.0
68531,1.0
68532,1.0
68533,1.0
68534,1.0
68535,1.0
68536,1.0
68537,1.0
68538,1.0
68539,1.0
68540,1.0
68541,1.0
68542,1.0
68543,1.0
68544,1.0
68545,1.0
68546,1.0
68547,1.0
68548,1.0
68549,1.0
68550,1.0
68551,1.0
68552,1.0
68553,1.0
68554,1.0
68555,1.0
68556,1.0
68557,1.0
68558,1.0
68559,1.0
68560,1.0
68561,1.0
68562,1.0
68563,1.0
68564,1.0
68565,1.0
68566,1.0
68567,1.0
68568,1.0
68569,1.0
68570,1.0
68571,1.0
68572,1.0
68573,1.0
68574,1.0
68575,1.0
68576,1.0
68577,1.0
68578,1.0
68579,1.0
68580,1.0
68581,1.0
68582,1.0
68583,1.0
68584,1.0
68585,1.0
68586,1.0
68587,1.0
68588,1.0
68589,1.0
68590,1.0
68591,1.0
68592,1.0
68593,1.0
68594,1.0
68595,1.0
68596,1.0
68597,1.0
68598,1.0
68599,1.0
68600,1.0
68601,1.0
68602,1.0
68603,1.0
68604,1.0
68605,1.0
68606,1.0
68607,1.0
68608,1.0
68609,1.0
68610,1.0
68611,1.0
68612,1.0
68613,1.0
68614,1.0
68615,1.0
68616,1.0
68617,1.0
68618,1.0
68619,1.0
68620,1.0
68621,1.0
68622,1.0
68623,1.0
68624,1.0
68625,1.0
68626,1.0
68627,1.0
68628,1.0
68629,1.0
68630,1.0
68631,1.0
68632,1.0
68633,1.0
68634,1.0
68635,1.0
68636,1.0
68637,1.0
68638,1.0
68639,1.0
68640,1.0
68641,1.0
68642,1.0
68643,1.0
68644,1.0
68645,1.0
68646,1.0
68647,1.0
68648,1.0
68649,1.0
68650,1.0
68651,1.0
68652,1.0
68653,1.0
68654,1.0
68655,1.0
68656,1.0
68657,1.0
68658,1.0
68659,1.0
68660,1.0
68661,1.0
68662,1.0
68663,1.0
68664,1.0
68665,1.0
68666,1.0
68667,1.0
68668,1.0
68669,1.0
68670,1.0
68671,1.0
68672,1.0
68673,1.0
68674,1.0
68675,1.0
68676,1.0
68677,1.0
68678,1.0
68679,1.0
68680,1.0
68681,1.0
68682,1.0
68683,1.0
68684,1.0
68685,1.0
68686,1.0
68687,1.0
68688,1.0
68689,1.0
68690,1.0
68691,1.0
68692,1.0
68693,1.0
68694,1.0
68695,1.0
68696,1.0
68697,1.0
68698,1.0
68699,1.0
68700,1.0
68701,1.0
68702,1.0
68703,1.0
68704,1.0
68705,1.0
68706,1.0
68707,1.0
68708,1.0
68709,1.0
68710,1.0
68711,1.0
68712,1.0
68713,1.0
68714,1.0
68715,1.0
68716,1.0
68717,1.0
68718,1.0
68719,1.0
68720,1.0
68721,1.0
68722,1.0
68723,1.0
68724,1.0
68725,1.0
68726,1.0
68727,1.0
68728,1.0
68729,1.0
68730,1.0
68731,1.0
68732,1.0
68733,1.0
68734,1.0
68735,1.0
68736,1.0
68737,1.0
68738,1.0
68739,1.0
68740,1.0
68741,1.0
68742,1.0
68743,1.0
68744,1.0
68745,1.0
68746,1.0
68747,1.0
68748,1.0
68749,1.0
68750,1.0
68751,1.0
68752,1.0
68753,1.0
68754,1.0
68755,1.0
68756,1.0
68757,1.0
68758,1.0
68759,1.0
68760,1.0
68761,1.0
68762,1.0
68763,1.0
68764,1.0
68765,1.0
68766,1.0
68767,1.0
68768,1.0
68769,1.0
68770,1.0
68771,1.0
68772,1.0
68773,1.0
68774,1.0
68775,1.0
68776,1.0
68777,1.0
68778,1.0
68779,1.0
68780,1.0
68781,1.0
68782,1.0
68783,1.0
68784,1.0
68785,1.0
68786,1.0
68787,1.0
68788,1.0
68789,1.0
68790,1.0
68791,1.0
68792,1.0
68793,1.0
68794,1.0
68795,1.0
68796,1.0
68797,1.0
68798,1.0
68799,1.0
68800,1.0
68801,1.0
68802,1.0
68803,1.0
68804,1.0
68805,1.0
68806,1.0
68807,1.0
68808,1.0
68809,1.0
68810,1.0
68811,1.0
68812,1.0
68813,1.0
68814,1.0
68815,1.0
68816,1.0
68817,1.0
68818,1.0
68819,1.0
68820,1.0
68821,1.0
68822,1.0
68823,1.0
68824,1.0
68825,1.0
68826,1.0
68827,1.0
68828,1.0
68829,1.0
68830,1.0
68831,1.0
68832,1.0
68833,1.0
68834,1.0
68835,1.0
68836,1.0
68837,1.0
68838,1.0
68839,1.0
68840,1.0
68841,1.0
68842,1.0
68843,1.0
68844,1.0
68845,1.0
68846,1.0
68847,1.0
68848,1.0
68849,1.0
68850,1.0
68851,1.0
68852,1.0
68853,1.0
68854,1.0
68855,1.0
68856,1.0
68857,1.0
68858,1.0
68859,1.0
68860,1.0
68861,1.0
68862,1.0
68863,1.0
68864,1.0
68865,1.0
68866,1.0
68867,1.0
68868,1.0
68869,1.0
68870,1.0
68871,1.0
68872,1.0
68873,1.0
68874,1.0
68875,1.0
68876,1.0
68877,1.0
68878,1.0
68879,1.0
68880,1.0
68881,1.0
68882,1.0
68883,1.0
68884,1.0
68885,1.0
68886,1.0
68887,1.0
68888,1.0
68889,1.0
68890,1.0
68891,1.0
68892,1.0
68893,1.0
68894,1.0
68895,1.0
68896,1.0
68897,1.0
68898,1.0
68899,1.0
68900,1.0
68901,1.0
68902,1.0
68903,1.0
68904,1.0
68905,1.0
68906,1.0
68907,1.0
68908,1.0
68909,1.0
68910,1.0
68911,1.0
68912,1.0
68913,1.0
68914,1.0
68915,1.0
68916,1.0
68917,1.0
68918,1.0
68919,1.0
68920,1.0
68921,1.0
68922,1.0
68923,1.0
68924,1.0
68925,1.0
68926,1.0
68927,1.0
68928,1.0
68929,1.0
68930,1.0
68931,1.0
68932,1.0
68933,1.0
68934,1.0
68935,1.0
68936,1.0
68937,1.0
68938,1.0
68939,1.0
68940,1.0
68941,1.0
68942,1.0
68943,1.0
68944,1.0
68945,1.0
68946,1.0
68947,1.0
68948,1.0
68949,1.0
68950,1.0
68951,1.0
68952,1.0
68953,1.0
68954,1.0
68955,1.0
68956,1.0
68957,1.0
68958,1.0
68959,1.0
68960,1.0
68961,1.0
68962,1.0
68963,1.0
68964,1.0
68965,1.0
68966,1.0
68967,1.0
68968,1.0
68969,1.0
68970,1.0
68971,1.0
68972,1.0
68973,1.0
68974,1.0
68975,1.0
68976,1.0
68977,1.0
68978,1.0
68979,1.0
68980,1.0
68981,1.0
68982,1.0
68983,1.0
68984,1.0
68985,1.0
68986,1.0
68987,1.0
68988,1.0
68989,1.0
68990,1.0
68991,1.0
68992,1.0
68993,1.0
68994,1.0
68995,1.0
68996,1.0
68997,1.0
68998,1.0
68999,1.0
69000,1.0
69001,1.0
69002,1.0
69003,1.0
69004,1.0
69005,1.0
69006,1.0
69007,1.0
69008,1.0
69009,1.0
69010,1.0
69011,1.0
69012,1.0
69013,1.0
69014,1.0
69015,1.0
69016,1.0
69017,1.0
69018,1.0
69019,1.0
69020,1.0
69021,1.0
69022,1.0
69023,1.0
69024,1.0
69025,1.0
69026,1.0
69027,1.0
69028,1.0
69029,1.0
69030,1.0
69031,1.0
69032,1.0
69033,1.0
69034,1.0
69035,1.0
69036,1.0
69037,1.0
69038,1.0
69039,1.0
69040,1.0
69041,1.0
69042,1.0
69043,1.0
69044,1.0
69045,1.0
69046,1.0
69047,1.0
69048,1.0
69049,1.0
69050,1.0
69051,1.0
69052,1.0
69053,1.0
69054,1.0
69055,1.0
69056,1.0
69057,1.0
69058,1.0
69059,1.0
69060,1.0
69061,1.0
69062,1.0
69063,1.0
69064,1.0
69065,1.0
69066,1.0
69067,1.0
69068,1.0
69069,1.0
69070,1.0
69071,1.0
69072,1.0
69073,1.0
69074,1.0
69075,1.0
69076,1.0
69077,1.0
69078,1.0
69079,1.0
69080,1.0
69081,1.0
69082,1.0
69083,1.0
69084,1.0
69085,1.0
69086,1.0
69087,1.0
69088,1.0
69089,1.0
69090,1.0
69091,1.0
69092,1.0
69093,1.0
69094,1.0
69095,1.0
69096,1.0
69097,1.0
69098,1.0
69099,1.0
69100,1.0
69101,1.0
69102,1.0
69103,1.0
69104,1.0
69105,1.0
69106,1.0
69107,1.0
69108,1.0
69109,1.0
69110,1.0
69111,1.0
69112,1.0
69113,1.0
69114,1.0
69115,1.0
69116,1.0
69117,1.0
69118,1.0
69119,1.0
69120,1.0
69121,1.0
69122,1.0
69123,1.0
69124,1.0
69125,1.0
69126,1.0
69127,1.0
69128,1.0
69129,1.0
69130,1.0
69131,1.0
69132,1.0
69133,1.0
69134,1.0
69135,1.0
69136,1.0
69137,1.0
69138,1.0
69139,1.0
69140,1.0
69141,1.0
69142,1.0
69143,1.0
69144,1.0
69145,1.0
69146,1.0
69147,1.0
69148,1.0
69149,1.0
69150,1.0
69151,1.0
69152,1.0
69153,1.0
69154,1.0
69155,1.0
69156,1.0
69157,1.0
69158,1.0
69159,1.0
69160,1.0
69161,1.0
69162,1.0
69163,1.0
69164,1.0
69165,1.0
69166,1.0
69167,1.0
69168,1.0
69169,1.0
69170,1.0
69171,1.0
69172,1.0
69173,1.0
69174,1.0
69175,1.0
69176,1.0
69177,1.0
69178,1.0
69179,1.0
69180,1.0
69181,1.0
69182,1.0
69183,1.0
69184,1.0
69185,1.0
69186,1.0
69187,1.0
69188,1.0
69189,1.0
69190,1.0
69191,1.0
69192,1.0
69193,1.0
69194,1.0
69195,1.0
69196,1.0
69197,1.0
69198,1.0
69199,1.0
69200,1.0
69201,1.0
69202,1.0
69203,1.0
69204,1.0
69205,1.0
69206,1.0
69207,1.0
69208,1.0
69209,1.0
69210,1.0
69211,1.0
69212,1.0
69213,1.0
69214,1.0
69215,1.0
69216,1.0
69217,1.0
69218,1.0
69219,1.0
69220,1.0
69221,1.0
69222,1.0
69223,1.0
69224,1.0
69225,1.0
69226,1.0
69227,1.0
69228,1.0
69229,1.0
69230,1.0
69231,1.0
69232,1.0
69233,1.0
69234,1.0
69235,1.0
69236,1.0
69237,1.0
69238,1.0
69239,1.0
69240,1.0
69241,1.0
69242,1.0
69243,1.0
69244,1.0
69245,1.0
69246,1.0
69247,1.0
69248,1.0
69249,1.0
69250,1.0
69251,1.0
69252,1.0
69253,1.0
69254,1.0
69255,1.0
69256,1.0
69257,1.0
69258,1.0
69259,1.0
69260,1.0
69261,1.0
69262,1.0
69263,1.0
69264,1.0
69265,1.0
69266,1.0
69267,1.0
69268,1.0
69269,1.0
69270,1.0
69271,1.0
69272,1.0
69273,1.0
69274,1.0
69275,1.0
69276,1.0
69277,1.0
69278,1.0
69279,1.0
69280,1.0
69281,1.0
